CD_MUN,NM_MUN,pop_total,pop_urbana,pop_rural,health_e2sfca,education_e2sfca,extension_e2sfca,health_pct,education_pct,extension_pct,composite_pct,quintile,underserved
4107538,Entre Rios do Oeste,4575.0,3362.0,1213.0,0.00148351244016266,0.02036762207486724,4.947957091819151e-06,12.531328320802004,16.290726817042607,39.34837092731829,2.2556390977443606,1.0,True
4107546,Espigão Alto do Iguaçu,4797.0,2274.0,2523.0,0.0013523090704637931,0.13532783257784792,0.0,9.022556390977442,93.734335839599,17.669172932330827,30.32581453634085,2.0,False
4107553,Farol,3039.0,2126.0,913.0,0.0035066646723198257,0.052211365306798235,9.006300617352595e-06,73.68421052631578,50.877192982456144,47.368421052631575,69.17293233082707,4.0,False
4107603,Faxinal,16389.0,14566.0,1823.0,0.0023786516142701303,0.07678253433422698,0.0,41.60401002506266,70.42606516290726,17.669172932330827,36.2155388471178,2.0,False
4107652,Fazenda Rio Grande,148873.0,146644.0,2229.0,0.003776455227181705,0.18162924243914946,1.2848513232065745e-05,76.94235588972431,98.24561403508771,55.388471177944865,93.60902255639097,5.0,False
4107702,Fênix,4492.0,3967.0,525.0,0.003301513382536133,0.0328710943708852,0.0,67.91979949874687,29.32330827067669,17.669172932330827,26.44110275689223,2.0,False
4107736,Fernandes Pinheiro,6255.0,2858.0,3397.0,0.002461571284982281,0.12019843028099272,1.3192571310536892e-05,43.35839598997494,88.7218045112782,55.639097744360896,78.69674185463658,4.0,False
4107751,Figueira,8062.0,6849.0,1213.0,0.001904737789408417,0.052551827062766066,2.2753188852395884e-05,29.07268170426065,51.62907268170426,68.42105263157895,52.63157894736842,3.0,False
4107801,Floraí,4792.0,4520.0,272.0,0.0057929034713608205,0.029562858417618493,2.2942399654480976e-05,95.23809523809523,26.065162907268167,69.17293233082707,80.20050125313283,,False
4107850,Flor da Serra do Sul,4364.0,2065.0,2299.0,0.0014004962263127361,0.05674838463054496,1.7850096283843935e-05,10.275689223057643,57.14285714285714,63.1578947368421,37.092731829573935,2.0,False
4107900,Floresta,10458.0,10200.0,258.0,0.005478797557258323,0.07655680049100046,3.6752536497533705e-05,93.48370927318295,70.17543859649122,80.95238095238095,97.24310776942356,,False
4108007,Florestópolis,11446.0,10740.0,706.0,0.004678282131101029,0.003846758335066229,0.0,88.97243107769424,3.258145363408521,17.669172932330827,22.305764411027567,2.0,False
4108106,Flórida,2652.0,2438.0,214.0,0.004785955213829325,0.020364251482296737,2.3611804355186787e-05,89.47368421052632,16.040100250626566,70.42606516290726,71.67919799498746,,False
4108205,Formosa do Oeste,7635.0,5574.0,2061.0,0.00269388091065385,0.014037437900359048,0.0,49.122807017543856,9.273182957393484,17.669172932330827,4.010025062656641,1.0,True
4108304,Foz do Iguaçu,285415.0,283803.0,1612.0,0.006761372618077598,0.029663376820444273,0.00010584206034298406,97.99498746867168,26.31578947368421,98.99749373433583,91.72932330827066,5.0,False
4108320,Francisco Alves,8116.0,6775.0,1341.0,0.0030742855295692734,0.06255205794421417,0.0,61.152882205513784,61.152882205513784,17.669172932330827,43.859649122807014,3.0,False
4108403,Francisco Beltrão,96666.0,84539.0,12127.0,0.00208594500440608,0.09043916164714629,4.5505663779290944e-05,34.08521303258145,78.19548872180451,86.96741854636592,83.95989974937343,5.0,False
4108452,Foz do Jordão,4926.0,3715.0,1211.0,0.0016300721055311006,0.05703108500152485,0.0,16.791979949874687,57.393483709273184,17.669172932330827,10.275689223057643,1.0,True
4108502,General Carneiro,11062.0,8491.0,2571.0,0.001463574919844341,0.05987557530835502,0.0,11.779448621553884,59.899749373433586,17.669172932330827,8.020050125313283,1.0,True
